"vessel_code","datetime","latitude","longitude","power","fuel_consumption","actual_speed_overground","proposed_speed_overground","predicted_fuel_consumption"
"3001","2023-10-06 01:21:00","44.8325386047363","-51.4588088989258","4943.77","15.9403","8.93999","10.0079214151949","14.8716628890485"
"3001","2023-10-06 01:22:00","44.8309173583984","-51.456127166748","4900.5","16.1953","8.91999","9.09779358450323","15.235987023823"
"3001","2023-10-06 01:23:00","44.8293037414551","-51.4534301757812","4967.22","16.7715","8.89999","9.54856255352497","16.3056471062824"
"3001","2023-10-06 01:24:00","44.8277130126953","-51.4507331848145","5051.95","17.3593","8.97998","9.74515237826854","15.9879634207115"
"3001","2023-10-06 01:25:00","44.8261299133301","-51.4480094909668","5118.95","16.688","8.95998","8.74412430524826","15.4108541108668"
"3001","2023-10-06 01:26:00","44.8245277404785","-51.4452934265137","5143.96","16.889","8.99998","9.62070269584656","16.9265737481415"
"3001","2023-10-06 01:27:00","44.8228874206543","-51.4426231384277","4966.62","16.371","8.91999","8.70412762537599","15.1161020345986"
"3001","2023-10-06 01:28:00","44.821174621582","-51.4400253295898","4805.96","15.7445","8.95998","9.23331898991018","14.1461666891351"
"3001","2023-10-06 01:29:00","44.8194923400879","-51.4374046325684","4828.81","15.4615","8.93999","9.7418272446841","15.4648738795891"
"3001","2023-10-06 01:30:00","44.81787109375","-51.4347229003906","4839.76","15.9612","8.93999","10.0347769938409","15.2143407458439"
"3001","2023-10-06 01:31:00","44.816291809082","-51.4319763183594","4993.49","16.8612","8.91999","8.69108772538602","16.1745217809454"
"3001","2023-10-06 01:32:00","44.8147659301758","-51.4291877746582","5271.03","17.7733","8.95998","9.10736434049904","16.1407259454951"
"19310","2023-10-06 01:33:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 01:33:00","44.8132247924805","-51.4264068603516","5214.57","17.3167","8.95998","8.57455254886299","15.8508298270404"
"3001","2023-10-06 01:34:00","44.8115768432617","-51.4237442016602","5018.08","16.522","8.99998","8.74973672423512","15.1209816787392"
"3001","2023-10-06 01:35:00","44.8098373413086","-51.4211883544922","4805.09","15.7757","9.01998","10.0200628254563","14.7608718819916"
"3001","2023-10-06 01:36:00","44.8080902099609","-51.4186325073242","4743.7","16.0337","8.97998","9.09371785614639","14.3576867565513"
"3001","2023-10-06 01:37:00","44.8064193725586","-51.4159507751465","4963.8","16.6472","8.91999","10.0095158282667","16.095810915716"
"3001","2023-10-06 01:38:00","44.8048973083496","-51.413158416748","5161.46","17.4933","8.87999","8.97714036498219","16.9378600496799"
"3001","2023-10-06 01:39:00","44.8033676147461","-51.4103927612305","5181.48","17.3225","8.95998","8.38889308813959","16.8996594533324"
"3001","2023-10-06 01:40:00","44.8017349243164","-51.4077072143555","4973.77","16.4925","8.95998","8.21374678872526","15.0023641357198"
"3001","2023-10-06 01:41:00","44.8000106811523","-51.4051284790039","4822.65","15.3703","8.99998","9.80856933984905","14.8342093978077"
"3001","2023-10-06 01:42:00","44.7983016967773","-51.402530670166","4856.16","16.0643","8.95998","9.26953740026802","15.5172350633889"
"3001","2023-10-06 01:43:00","44.7966690063477","-51.3998680114746","4884.3","16.703","8.89999","8.62534360848367","16.0544607391581"
"3001","2023-10-06 01:44:00","44.7951431274414","-51.397144317627","5047.73","16.1637","8.87999","9.85442926995456","15.7401922320947"
"3001","2023-10-06 01:45:00","44.7936668395996","-51.3943710327148","5186.53","17.4873","8.79998","8.83720498140901","17.1605895286426"
"19310","2023-10-06 01:45:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 01:46:00","44.792163848877","-51.3916244506836","5209.3","17.033","8.85999","9.59227270055562","15.6771494675428"
"3001","2023-10-06 01:47:00","44.7905921936035","-51.3889312744141","5058.52","16.5777","8.89999","9.04229758754373","15.5920965451747"
"3001","2023-10-06 01:48:00","44.7889137268066","-51.386344909668","4993.47","16.6147","8.89999","9.01066210847348","15.8876771399751"
"3001","2023-10-06 01:49:00","44.7872200012207","-51.3837814331055","4910.84","16.4532","8.89999","8.51950752157718","14.8726200819015"
"3001","2023-10-06 01:50:00","44.7855644226074","-51.3811798095703","4847.61","16.3257","8.89999","8.29519533067942","15.6486804526299"
"3001","2023-10-06 01:51:00","44.7839622497559","-51.3785095214844","4922","16.4595","8.81998","9.83809447456151","14.6179576929659"
"3001","2023-10-06 01:52:00","44.7824287414551","-51.3757514953613","5043.19","16.7122","8.77998","9.23465726040304","15.4970484714955"
"3001","2023-10-06 01:53:00","44.7809448242188","-51.3730163574219","5138.9","17.023","8.65999","8.34170787297189","17.0141369946301"
"3001","2023-10-06 01:54:00","44.779468536377","-51.370288848877","5161.63","17.5463","8.71998","8.08365162350237","17.1411452865228"
"3001","2023-10-06 01:55:00","44.7779731750488","-51.3675651550293","5225.38","17.6012","8.79998","8.81778318416327","16.6541748898104"
"3001","2023-10-06 01:56:00","44.7764167785645","-51.3648834228516","5080.27","17.7202","8.79998","8.49260458331555","16.3081897025928"
"3001","2023-10-06 01:57:00","44.7747917175293","-51.3623046875","4997.55","17.1008","8.83998","8.68797027766704","15.4335136082023"
"19310","2023-10-06 01:57:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 01:58:00","44.7731704711914","-51.3596839904785","4988.32","16.399","8.87999","8.946118362993","14.7917012603953"
"3001","2023-10-06 01:59:00","44.7715721130371","-51.3570327758789","5023.83","16.9423","8.79998","9.89363438151777","16.8681089164689"
"3001","2023-10-06 02:00:00","44.7700691223145","-51.3545112609863","4986.17","16.5442","8.84999","9.94822163488716","15.8521341573447"
"3001","2023-10-06 02:01:00","44.7684669494629","-51.3516845703125","5121.65","17.126","8.81998","8.53670281339437","16.8281369017437"
"3001","2023-10-06 02:02:00","44.7669715881348","-51.348949432373","5123.05","17.2702","8.75998","9.68539780173451","16.1880530672148"
"3001","2023-10-06 02:03:00","44.7654724121094","-51.3462142944336","5147.35","17.274","8.79998","8.81599769908935","15.9366387709975"
"3001","2023-10-06 02:04:00","44.7639198303223","-51.343505859375","5160.76","16.8628","8.81998","9.27700692582875","15.5333172254264"
"3001","2023-10-06 02:05:00","44.762279510498","-51.3408966064453","5105.5","17.2387","8.89999","8.40672795921564","16.1842835623771"
"3001","2023-10-06 02:06:00","44.760555267334","-51.3383827209473","4868.41","16.2887","8.91999","8.77481919508427","16.1601469697431"
"3001","2023-10-06 02:07:00","44.7588348388672","-51.3358764648438","4806.17","15.7467","8.81998","8.03198285661638","14.9932204088196"
"3001","2023-10-06 02:08:00","44.7572021484375","-51.3332901000977","4865.54","16.1443","8.75998","8.32853176891804","15.7169674228877"
"3001","2023-10-06 02:09:00","44.7557106018066","-51.3305778503418","5238.98","17.6663","8.67998","8.27799921743572","16.0266604809091"
"19310","2023-10-06 02:09:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 02:10:00","44.7542953491211","-51.3278007507324","5303.7","17.165","8.67999","9.79911581967026","15.8023538164794"
"3001","2023-10-06 02:11:00","44.752815246582","-51.3250846862793","5208.7","16.6742","8.77998","9.46311065908521","16.5935749368742"
"3001","2023-10-06 02:12:00","44.7512321472168","-51.3224487304688","5231.64","17.4818","8.79998","8.72446857374161","16.4321044947952"
"3001","2023-10-06 02:13:00","44.7495727539062","-51.3198738098145","5193.18","17.8205","8.81998","8.78766863588244","15.9271039128304"
"3001","2023-10-06 02:14:00","44.7478370666504","-51.3173370361328","4877.27","15.696","8.83998","9.80512657929212","14.1898011717945"
"3001","2023-10-06 02:15:00","44.7461166381836","-51.3148536682129","4811.11","15.4957","8.81998","9.64418362993747","14.1377951180562"
"3001","2023-10-06 02:16:00","44.7444953918457","-51.3122711181641","4934.97","16.7192","8.79998","9.53513097837567","16.076592742838"
"3001","2023-10-06 02:17:00","44.7429466247559","-51.3095855712891","5020.77","16.0232","8.77999","9.96725492440164","14.6597660411149"
"3001","2023-10-06 02:18:00","44.7414474487305","-51.3068542480469","5193.8","18.3873","8.79998","9.36375288646668","18.466496973671"
"3001","2023-10-06 02:19:00","44.7399978637695","-51.304069519043","5303","17.7163","8.79998","8.9923986222595","17.7451435973868"
"19310","2023-10-06 02:19:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 02:20:00","44.7385063171387","-51.3013076782227","5246.16","17.6118","8.87999","9.96860076375306","16.5223649315536"
"3001","2023-10-06 02:21:00","44.7369384765625","-51.2986145019531","5258.26","17.5833","8.89999","10.0999776495621","16.6295671690255"
"3001","2023-10-06 02:22:00","44.7353057861328","-51.2959671020508","5050.92","16.1705","8.91999","9.14460960663855","16.1798434307799"
"3001","2023-10-06 02:23:00","44.7335624694824","-51.2934226989746","4931.41","16.192","8.93999","9.82919598445296","15.5813109142706"
"3001","2023-10-06 02:24:00","44.7317962646484","-51.2909049987793","4798.01","15.7375","9.01998","8.68537687119096","13.9491816362366"
"3001","2023-10-06 02:25:00","44.7301063537598","-51.2882843017578","4849.66","16.2637","8.93999","8.91257646940648","14.7615162696689"
"3001","2023-10-06 02:26:00","44.7285385131836","-51.2855453491211","4851.8","15.7742","8.91999","8.15923760160804","15.1911977803335"
"3001","2023-10-06 02:27:00","44.7270584106445","-51.2827377319336","4940.97","16.7642","8.93999","8.23277483675629","16.6430894726887"
"3001","2023-10-06 02:28:00","44.7256050109863","-51.2798461914062","5150.95","17.8558","8.91999","9.08816756848246","17.579436757043"
"3001","2023-10-06 02:29:00","44.7241859436035","-51.2769622802734","5275.08","17.3667","8.91999","8.39899203442037","17.4074203627184"
"3001","2023-10-06 02:30:00","44.722728729248","-51.2741088867188","5529.41","18.6125","8.95998","10.0197795068845","16.724488087371"
"19310","2023-10-06 02:30:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 02:31:00","44.7211036682129","-51.2714004516602","5102.83","16.6895","9.01998","9.70284162070602","16.4138008750975"
"3001","2023-10-06 02:32:00","44.7193260192871","-51.2688865661621","4696.29","15.5477","9.01998","9.77309451978654","13.910617942363"
"3001","2023-10-06 02:33:00","44.7175559997559","-51.2663650512695","4832.64","16.7662","8.99998","8.74932363145053","15.3569704204798"
"3001","2023-10-06 02:34:00","44.7158622741699","-51.2637405395508","4940.46","16.9482","8.95998","8.18025369830429","16.8723405063152"
"3001","2023-10-06 02:35:00","44.7142143249512","-51.2610816955566","4867.61","16.8045","9.01998","10.0791416715831","16.8850378518924"
"3001","2023-10-06 02:36:00","44.7126083374023","-51.2583618164062","4728.74","15.4983","8.93999","8.21774285547435","13.6370120154694"
"3001","2023-10-06 02:37:00","44.711067199707","-51.2555999755859","4934.53","16.5283","8.89999","8.33835579436272","15.4211937770247"
"3001","2023-10-06 02:38:00","44.7096633911133","-51.2527465820312","5221.32","17.2712","8.79998","8.79953094087541","15.7001898385584"
"3001","2023-10-06 02:39:00","44.7082939147949","-51.2498550415039","5326.24","18.2467","8.83998","8.26200676225126","18.2742414236069"
"3001","2023-10-06 02:40:00","44.7068252563477","-51.2470397949219","5356.87","18.7828","8.89999","9.38579918332398","18.4232157314196"
"3001","2023-10-06 02:41:00","44.7052955627441","-51.2442817687988","5312.74","17.8475","8.93999","8.74130387026817","16.3257339861244"
"3001","2023-10-06 02:42:00","44.7036476135254","-51.241626739502","4999.51","16.7322","8.99998","8.28215156570077","15.0541766811162"
"19310","2023-10-06 02:42:00",NULL,NULL,NULL,NULL,NULL,NULL,"0"
"3001","2023-10-06 02:43:00","44.7018890380859","-51.2390937805176","4867.54","15.6232","8.99998","8.31861631926149","14.0916690718383"
"3001","2023-10-06 02:44:00","44.7001342773438","-51.2365341186523","4895.36","16.449","9.05999","10.2470773521811","15.4427754743025"
"3001","2023-10-06 02:45:00","44.698429107666","-51.2339096069336","4941.51","16.2295","9.03998","8.36929288674146","15.8129091825336"
